anio,mes,sentido,total_veh_pagan,total_veh_exon,total_veh_eva
"2019","5","0","634","6","0"
"2019","5","1","724","4","0"
"2019","5","0","977","1","0"
"2019","5","1","937","0","0"
"2019","5","0","374","2","0"
"2019","5","1","353","4","0"
"2019","5","0","1851","3","0"
"2019","5","1","1729","2","0"
"2019","5","0","1024","9","1"
"2019","5","1","1019","5","0"
"2019","5","0","2674","26","0"
"2019","5","1","2694","26","0"
"2019","5","0","368","14","0"
"2019","5","1","333","13","0"
"2019","5","0","1292","16","0"
"2019","5","1","1332","17","0"
"2019","5","0","0","4101","0"
"2019","5","0","332","20","0"
"2019","5","1","292","21","0"
"2019","5","0","553","17","0"
"2019","5","1","554","16","0"
"2019","5","0","1515","15","0"
"2019","5","1","1523","14","0"
"2019","5","0","510","6","0"
"2019","5","1","0","478","0"
"2019","5","0","485","7","0"
"2019","5","1","517","6","0"
"2019","5","0","555","6","0"
"2019","5","1","495","4","0"
"2019","5","0","0","1030","0"
"2019","5","1","985","17","0"
"2019","5","0","193","8","0"
"2019","5","1","190","6","0"
"2019","5","0","2014","21","1"
"2019","5","1","2068","19","0"
"2019","5","0","3485","24","0"
"2019","5","1","3326","23","0"
"2019","5","0","1654","9","0"
"2019","5","1","1768","7","0"
"2019","5","0","914","2","0"
"2019","5","0","2295","14","0"
"2019","5","0","1950","9","0"
"2019","5","1","2082","11","0"
"2019","5","0","1653","24","0"
"2019","5","1","1892","20","0"
"2019","5","0","3531","13","0"
"2019","5","1","3853","22","0"
"2019","5","0","2354","19","0"
"2019","5","1","2680","18","0"
"2019","5","0","4093","37","0"
"2019","5","1","4203","36","0"
"2019","5","0","2371","14","0"
"2019","5","1","2342","14","0"
"2019","5","0","4401","36","0"
"2019","5","1","4384","35","0"
"2019","5","0","5503","59","0"
"2019","5","0","2771","35","0"
"2019","5","1","3413","43","0"
"2019","5","0","361","6","0"
"2019","5","1","254","5","0"
"2019","5","0","948","9","0"
"2019","5","0","654","4","0"
"2019","5","0","740","30","0"
"2019","5","0","827","23","0"
"2019","5","0","1280","11","0"
"2019","5","0","4472","36","0"
"2019","5","1","4386","35","0"
"2019","5","0","1543","4","0"
"2019","5","0","2398","8","0"
"2019","5","1","2499","9","0"
"2019","5","0","3491","29","0"
"2019","5","1","3435","28","0"
"2019","5","0","783","6","0"
"2019","5","1","870","7","0"
"2019","5","0","339","6","0"
"2019","5","1","380","6","0"
"2019","5","0","192","0","0"
"2019","5","1","240","0","0"
"2019","5","0","467","15","0"
"2019","5","1","545","16","0"
"2019","5","0","706","4","0"
"2019","5","1","686","5","0"
"2019","5","2","515","0","0"
"2019","5","0","259","0","0"
"2019","5","1","256","0","0"
"2019","5","2","835","17","0"
"2019","5","0","412","6","0"
"2019","5","1","423","11","0"
"2019","5","2","346","17","0"
"2019","5","0","172","7","0"
"2019","5","1","174","10","0"
"2019","5","2","1136","4","0"
"2019","5","0","578","4","0"
"2019","5","1","558","0","0"
"2019","5","0","236","11","0"
"2019","5","1","207","12","0"
"2019","5","0","553","14","0"
"2019","5","1","500","13","0"
"2019","5","0","351","7","0"
"2019","5","1","329","6","0"
"2019","5","0","3187","45","0"
"2019","5","1","3212","38","0"
"2019","5","0","591","9","0"
"2019","5","1","665","5","0"
"2019","5","0","914","1","0"
"2019","5","1","900","1","0"
"2019","5","0","394","4","0"
"2019","5","1","407","1","0"
"2019","5","0","1518","3","0"
"2019","5","1","1398","1","0"
"2019","5","0","992","5","0"
"2019","5","1","940","8","1"
"2019","5","0","2548","37","0"
"2019","5","1","2486","27","0"
"2019","5","0","334","10","0"
"2019","5","1","375","11","0"
"2019","5","0","1260","11","0"
"2019","5","1","1279","13","0"
"2019","5","0","0","3579","0"
"2019","5","0","328","24","0"
"2019","5","1","306","25","0"
"2019","5","0","573","13","0"
"2019","5","1","455","14","0"
"2019","5","0","1450","13","0"
"2019","5","1","1535","9","0"
"2019","5","0","518","7","0"
"2019","5","1","0","541","0"
"2019","5","0","554","7","0"
"2019","5","1","462","8","0"
"2019","5","0","514","5","0"
"2019","5","1","533","7","0"
"2019","5","0","0","1068","0"
"2019","5","1","956","15","0"
"2019","5","0","212","4","0"
"2019","5","1","173","2","0"
"2019","5","0","2347","12","0"
"2019","5","1","2116","16","1"
"2019","5","0","3692","21","0"
"2019","5","1","3116","23","0"
"2019","5","0","1732","9","0"
"2019","5","1","1652","12","0"
"2019","5","0","858","2","0"
"2019","5","0","1994","20","0"
"2019","5","0","2447","5","0"
"2019","5","1","2329","5","0"
"2019","5","0","2268","24","0"
"2019","5","1","2200","26","0"
"2019","5","0","3947","8","0"
"2019","5","1","3973","27","0"
"2019","5","0","2936","21","0"
"2019","5","1","2958","23","0"
"2019","5","0","4614","36","0"
"2019","5","1","4376","37","0"
"2019","5","0","2890","20","0"
"2019","5","1","2598","21","0"
"2019","5","0","4159","48","0"
"2019","5","1","4038","49","0"
"2019","5","0","6457","56","0"
"2019","5","0","3230","39","0"
"2019","5","1","3620","37","0"
"2019","5","0","365","4","0"
"2019","5","1","318","5","0"
"2019","5","0","974","7","0"
"2019","5","0","613","3","0"
"2019","5","0","696","18","0"
"2019","5","0","832","19","0"
"2019","5","0","1406","6","0"
"2019","5","0","4701","29","0"
"2019","5","1","4571","36","0"
"2019","5","0","1558","8","0"
"2019","5","0","2772","12","0"
"2019","5","1","2392","13","0"
"2019","5","0","3419","27","0"
"2019","5","1","3477","28","0"
"2019","5","0","868","9","0"
"2019","5","1","930","11","0"
"2019","5","0","508","4","0"
"2019","5","1","362","3","0"
"2019","5","0","342","3","0"
"2019","5","1","265","2","0"
"2019","5","0","536","7","0"
"2019","5","1","536","7","0"
"2019","5","0","730","3","0"
"2019","5","1","744","4","0"
"2019","5","2","529","0","0"
"2019","5","0","263","0","0"
"2019","5","1","266","0","0"
"2019","5","2","867","20","0"
"2019","5","0","440","12","0"
"2019","5","1","427","8","0"
"2019","5","2","357","13","0"
"2019","5","0","166","8","0"
"2019","5","1","191","5","0"
"2019","5","2","1173","12","0"
"2019","5","0","576","4","0"
"2019","5","1","597","8","0"
"2019","5","0","286","17","0"
"2019","5","1","243","15","0"
"2019","5","0","583","25","0"
"2019","5","1","565","22","0"
"2019","5","0","352","13","0"
"2019","5","1","327","13","0"
"2019","5","0","3190","36","0"
"2019","5","1","3198","43","0"
"2019","5","0","605","3","0"
"2019","5","1","597","1","0"
"2019","5","0","956","0","0"
"2019","5","1","947","0","0"
"2019","5","0","406","1","0"
"2019","5","1","356","2","0"
"2019","5","0","1783","2","0"
"2019","5","1","1729","1","0"
"2019","5","0","1028","10","0"
"2019","5","1","932","8","1"
"2019","5","0","2577","29","0"
"2019","5","1","2697","21","0"
"2019","5","0","390","17","0"
"2019","5","1","369","21","0"
"2019","5","0","1311","11","0"
"2019","5","1","1230","11","0"
"2019","5","0","0","4019","0"
"2019","5","0","327","20","0"
"2019","5","1","270","18","0"
"2019","5","0","542","23","0"
"2019","5","1","591","20","0"
"2019","5","0","1489","17","0"
"2019","5","1","1503","17","0"
"2019","5","0","541","12","0"
"2019","5","1","0","565","0"
"2019","5","0","510","12","0"
"2019","5","1","547","9","0"
"2019","5","0","462","8","0"
"2019","5","1","489","5","0"
"2019","5","0","0","1074","0"
"2019","5","1","1064","21","0"
"2019","5","0","201","3","0"
"2019","5","1","207","2","0"
"2019","5","0","2351","26","0"
"2019","5","1","2237","21","1"
"2019","5","0","3497","23","0"
"2019","5","1","3318","21","0"
"2019","5","0","1754","12","2"
"2019","5","1","1629","12","2"
"2019","5","0","895","8","0"
"2019","5","0","2031","15","0"
"2019","5","0","2444","16","0"
"2019","5","1","2413","17","0"
"2019","5","0","2281","25","0"
"2019","5","1","2266","25","0"
"2019","5","0","4164","15","0"
"2019","5","1","3940","43","0"
"2019","5","0","3006","25","0"
"2019","5","1","2928","30","0"
"2019","5","0","4674","50","0"
"2019","5","1","4537","50","0"
"2019","5","0","2938","27","0"
"2019","5","1","2777","32","0"
"2019","5","0","4225","48","0"
"2019","5","1","4025","44","0"
"2019","5","0","6412","60","0"
"2019","5","0","3221","52","0"
"2019","5","1","3821","46","0"
"2019","5","0","407","4","0"
"2019","5","1","377","3","0"
"2019","5","0","1123","9","0"
"2019","5","0","616","3","0"
"2019","5","0","721","18","0"
"2019","5","0","834","20","0"
"2019","5","0","1512","9","0"
"2019","5","0","4670","54","0"
"2019","5","1","4602","31","0"
"2019","5","0","1744","5","0"
"2019","5","0","2771","10","0"
"2019","5","1","2686","4","0"
"2019","5","0","3587","27","0"
"2019","5","1","3557","23","0"
"2019","5","0","934","6","0"
"2019","5","1","903","6","0"
"2019","5","0","508","4","0"
"2019","5","1","383","7","0"
"2019","5","0","357","4","0"
"2019","5","1","296","3","0"
"2019","5","0","640","5","0"
"2019","5","1","527","5","0"
"2019","5","0","721","3","0"
"2019","5","1","718","3","0"
"2019","5","2","531","0","0"
"2019","5","0","253","0","0"
"2019","5","1","278","0","0"
"2019","5","2","902","23","0"
"2019","5","0","435","10","0"
"2019","5","1","467","13","0"
"2019","5","2","378","6","0"
"2019","5","0","200","3","0"
"2019","5","1","178","3","0"
"2019","5","2","1151","11","0"
"2019","5","0","594","8","0"
"2019","5","1","557","3","0"
"2019","5","0","241","15","0"
"2019","5","1","250","12","0"
"2019","5","0","584","14","0"
"2019","5","1","607","11","0"
"2019","5","0","302","5","0"
"2019","5","1","326","4","0"
"2019","5","0","3499","34","0"
"2019","5","1","3382","40","0"
"2019","5","0","641","7","0"
"2019","5","1","661","2","0"
"2019","5","0","885","4","0"
"2019","5","1","951","3","0"
"2019","5","0","425","6","0"
"2019","5","1","450","2","0"
"2019","5","0","1727","0","0"
"2019","5","1","1966","3","0"
"2019","5","0","1084","6","0"
"2019","5","1","1018","6","0"
"2019","5","0","2515","27","0"
"2019","5","1","2798","28","0"
"2019","5","0","424","17","0"
"2019","5","1","384","14","0"
"2019","5","0","1347","12","0"
"2019","5","1","1280","11","0"
"2019","5","0","0","3506","0"
"2019","5","0","311","20","0"
"2019","5","1","283","18","0"
"2019","5","0","620","10","0"
"2019","5","1","605","15","0"
"2019","5","0","1573","15","0"
"2019","5","1","1522","13","0"
"2019","5","0","593","10","0"
"2019","5","1","0","603","0"
"2019","5","0","608","8","0"
"2019","5","1","569","13","0"
"2019","5","0","473","5","0"
"2019","5","1","472","8","0"
"2019","5","0","0","1233","0"
"2019","5","1","1102","18","0"
"2019","5","0","195","2","0"
"2019","5","1","223","4","0"
"2019","5","0","2246","17","0"
"2019","5","1","2301","26","0"
"2019","5","0","3565","16","0"
"2019","5","1","3528","21","0"
"2019","5","0","1734","11","0"
"2019","5","1","1670","7","0"
"2019","5","0","912","4","0"
"2019","5","0","2147","20","0"
"2019","5","0","2525","20","0"
"2019","5","1","2461","17","0"
"2019","5","0","2391","27","0"
"2019","5","1","2288","28","0"
"2019","5","0","4144","7","0"
"2019","5","1","4140","19","0"
"2019","5","0","3065","28","0"
"2019","5","1","2930","29","0"
"2019","5","0","4739","52","0"
"2019","5","1","4705","44","0"
"2019","5","0","2963","26","0"
"2019","5","1","3108","26","0"
"2019","5","0","4105","37","0"
"2019","5","1","4039","31","0"
"2019","5","0","6211","51","0"
"2019","5","0","3324","39","0"
"2019","5","1","3930","47","0"
"2019","5","0","358","8","0"
"2019","5","1","340","8","0"
"2019","5","0","1273","17","0"
"2019","5","0","672","4","0"
"2019","5","0","766","17","0"
"2019","5","0","886","16","0"
"2019","5","0","1533","12","0"
"2019","5","0","4922","53","0"
"2019","5","1","4944","51","0"
"2019","5","0","1697","10","0"
"2019","5","0","2779","12","0"
"2019","5","1","2838","12","0"
"2019","5","0","3860","28","0"
"2019","5","1","3889","26","0"
"2019","5","0","1106","5","0"
"2019","5","0","425","6","0"
"2019","5","0","292","3","0"
"2019","5","0","591","9","0"
"2019","5","0","759","5","0"
"2019","5","2","569","0","0"
"2019","5","0","264","0","0"
"2019","5","1","305","0","0"
"2019","5","2","872","11","0"
"2019","5","0","426","7","0"
"2019","5","1","446","4","0"
"2019","5","2","398","6","0"
"2019","5","0","191","3","0"
"2019","5","1","207","3","0"
"2019","5","2","1206","13","0"
"2019","5","0","590","6","0"
"2019","5","1","616","7","0"
"2019","5","0","298","13","0"
"2019","5","1","316","14","0"
"2019","5","0","633","5","0"
"2019","5","1","813","9","0"
"2019","5","0","375","15","0"
"2019","5","1","360","15","0"
"2019","5","0","3963","40","0"
"2019","5","1","3927","39","1"
"2019","5","0","696","5","0"
"2019","5","1","682","4","0"
"2019","5","0","981","1","0"
"2019","5","1","985","2","0"
"2019","5","0","470","5","0"
"2019","5","1","472","6","0"
"2019","5","0","2035","1","0"
"2019","5","1","2044","0","0"
"2019","5","0","1171","8","0"
"2019","5","1","1140","9","0"
"2019","5","0","2974","30","0"
"2019","5","0","2630","27","0"
"2019","5","0","333","16","0"
"2019","5","1","356","15","0"
"2019","5","0","1160","10","0"
"2019","5","1","1058","9","0"
"2019","5","0","0","3471","0"
"2019","5","0","259","17","0"
"2019","5","1","212","16","0"
"2019","5","0","487","13","0"
"2019","5","1","458","10","0"
"2019","5","0","1268","11","0"
"2019","5","1","1427","9","0"
"2019","5","0","456","9","0"
"2019","5","1","0","454","0"
"2019","5","0","378","7","0"
"2019","5","1","449","8","0"
"2019","5","0","511","4","0"
"2019","5","1","516","5","0"
"2019","5","0","0","928","0"
"2019","5","1","1041","13","0"
"2019","5","0","201","3","0"
"2019","5","1","206","1","0"
"2019","5","0","2390","25","0"
"2019","5","1","2576","24","0"
"2019","5","0","3821","24","0"
"2019","5","1","3925","21","0"
"2019","5","0","2249","11","0"
"2019","5","1","1955","11","2"
"2019","5","0","1015","3","0"
"2019","5","0","2123","15","0"
"2019","5","0","2558","12","0"
"2019","5","1","2500","14","0"
"2019","5","0","2395","21","0"
"2019","5","1","2383","19","0"
"2019","5","0","4354","14","0"
"2019","5","1","4225","38","0"
"2019","5","0","3147","23","0"
"2019","5","1","3168","20","0"
"2019","5","0","4944","43","0"
"2019","5","1","4983","44","0"
"2019","5","0","2830","22","0"
"2019","5","1","2827","19","0"
"2019","5","0","4891","38","0"
"2019","5","1","4682","42","0"
"2019","5","0","7328","83","0"
"2019","5","0","3430","49","0"
"2019","5","1","4321","58","0"
"2019","5","0","325","4","0"
"2019","5","1","365","6","0"
"2019","5","0","1339","6","0"
"2019","5","0","645","3","0"
"2019","5","0","761","19","0"
"2019","5","0","1250","21","0"
"2019","6","0","1506","8","0"
"2019","6","0","4926","34","0"
"2019","6","1","4920","40","0"
"2019","6","0","1571","4","0"
"2019","6","0","2807","4","0"
"2019","6","1","2837","8","0"
"2019","6","0","3555","27","0"
"2019","6","1","3705","14","0"
"2019","6","0","1219","13","0"
"2019","6","1","1077","8","0"
"2019","6","0","431","9","0"
"2019","6","1","399","11","0"
"2019","6","0","241","2","0"
"2019","6","1","282","3","0"
"2019","6","0","495","10","0"
"2019","6","1","531","14","0"
"2019","6","0","696","2","0"
"2019","6","1","748","2","0"
"2019","6","2","513","0","0"
"2019","6","0","255","0","0"
"2019","6","1","258","0","0"
"2019","6","2","918","29","0"
"2019","6","0","464","14","0"
"2019","6","1","454","15","0"
"2019","6","2","160","7","0"
"2019","6","2","188","7","0"
"2019","6","2","348","14","0"
"2019","6","2","1127","24","0"
"2019","6","0","545","11","0"
"2019","6","1","582","13","0"
"2019","6","0","229","12","0"
"2019","6","1","231","14","0"
"2019","6","0","514","19","0"
"2019","6","1","585","20","0"
"2019","6","0","341","10","0"
"2019","6","1","344","12","0"
"2019","6","0","3666","67","0"
"2019","6","1","3592","60","1"
"2019","6","0","641","3","0"
"2019","6","1","620","2","0"
"2019","6","0","865","1","0"
"2019","6","1","901","0","0"
"2019","6","0","424","5","0"
"2019","6","1","367","6","0"
"2019","6","0","2044","4","0"
"2019","6","1","2005","1","0"
"2019","6","0","1233","14","1"
"2019","6","1","1124","0","0"
"2019","6","0","2657","26","0"
"2019","6","1","2823","18","0"
"2019","6","0","447","447","0"
"2019","6","1","468","468","0"
"2019","6","0","1553","1553","0"
"2019","6","1","1677","1677","0"
"2019","6","0","0","4382","0"
"2019","6","0","362","362","0"
"2019","6","1","301","301","0"
"2019","6","0","684","684","0"
"2019","6","1","744","744","0"
"2019","6","0","1804","1804","0"
"2019","6","1","1619","1619","0"
"2019","6","0","657","657","0"
"2019","6","1","0","624","0"
"2019","6","0","736","736","0"
"2019","6","1","655","655","0"
"2019","6","0","655","655","0"
"2019","6","1","653","653","0"
"2019","6","0","0","1432","0"
"2019","6","1","1315","1315","0"
"2019","6","0","232","4","0"
"2019","6","1","203","2","0"
"2019","6","0","2260","17","0"
"2019","6","1","2073","13","1"
"2019","6","0","3475","21","0"
"2019","6","1","3216","19","2"
"2019","6","0","1932","5","0"
"2019","6","1","1572","7","4"
"2019","6","0","933","4","0"
"2019","6","0","2342","18","0"
"2019","6","0","2361","14","0"
"2019","6","0","2706","7","0"
"2019","6","0","2570","16","0"
"2019","6","1","2152","24","0"
"2019","6","0","4399","13","0"
"2019","6","1","3957","35","0"
"2019","6","0","3287","13","0"
"2019","6","1","2835","20","0"
"2019","6","0","5539","41","0"
"2019","6","1","4891","51","0"
"2019","6","0","2582","20","0"
"2019","6","1","2520","19","0"
"2019","6","0","6168","27","0"
"2019","6","1","5274","36","0"
"2019","6","0","8339","53","0"
"2019","6","0","3611","45","0"
"2019","6","1","3842","46","0"
"2019","6","0","404","2","0"
"2019","6","1","401","3","0"
"2019","6","0","1100","5","0"
"2019","6","0","526","3","0"
"2019","6","0","609","15","0"
"2019","6","0","1070","17","0"
"2019","6","0","1043","1","0"
"2019","6","0","4094","25","0"
"2019","6","1","4171","22","0"
"2019","6","0","1307","1","0"
"2019","6","0","2418","11","0"
"2019","6","1","2199","11","0"
"2019","6","0","2694","21","0"
"2019","6","1","2558","17","0"
"2019","6","0","1124","11","0"
"2019","6","1","1071","9","0"
"2019","6","0","444","7","0"
"2019","6","1","515","3","0"
"2019","6","0","359","3","0"
"2019","6","1","281","0","0"
"2019","6","0","633","10","0"
"2019","6","1","536","10","0"
"2019","6","0","642","5","0"
"2019","6","1","606","4","0"
"2019","6","2","533","0","0"
"2019","6","0","277","0","0"
"2019","6","1","256","0","0"
"2019","6","2","821","27","0"
"2019","6","0","416","15","0"
"2019","6","1","405","12","0"
"2019","6","2","180","5","0"
"2019","6","2","173","4","0"
"2019","6","2","353","9","0"
"2019","6","2","1123","26","0"
"2019","6","0","615","13","0"
"2019","6","1","508","13","0"
"2019","6","0","294","7","0"
"2019","6","1","280","9","0"
"2019","6","0","582","7","0"
"2019","6","1","739","11","0"
"2019","6","0","311","16","0"
"2019","6","1","296","15","0"
"2019","6","0","3370","13","0"
"2019","6","1","3349","12","0"
"2019","6","0","543","2","0"
"2019","6","1","559","1","0"
"2019","6","0","658","0","0"
"2019","6","1","686","0","0"
"2019","6","0","411","0","0"
"2019","6","1","436","0","0"
"2019","6","0","2017","3","0"
"2019","6","1","2120","4","0"
"2019","6","0","1160","6","0"
"2019","6","1","1170","0","0"
"2019","6","0","2313","25","0"
"2019","6","1","2803","17","0"
"2019","6","0","433","433","0"
"2019","6","1","435","435","0"
"2019","6","0","1314","1314","0"
"2019","6","1","1213","1213","0"
"2019","6","0","0","3194","0"
"2019","6","0","263","263","0"
"2019","6","1","255","255","0"
"2019","6","0","565","565","0"
"2019","6","1","667","667","0"
"2019","6","0","1148","1148","0"
"2019","6","1","1142","1142","0"
"2019","6","0","579","579","0"
"2019","6","1","0","595","0"
"2019","6","0","490","490","0"
"2019","6","1","617","617","0"
"2019","6","0","520","520","0"
"2019","6","1","480","480","0"
"2019","6","0","0","1165","0"
"2019","6","1","1192","1192","0"
"2019","6","0","228","6","0"
"2019","6","1","218","3","0"
"2019","6","0","2041","24","0"
"2019","6","1","2514","25","0"
"2019","6","0","2959","21","0"
"2019","6","1","4161","19","0"
"2019","6","0","1553","6","1"
"2019","6","1","2162","5","1"
"2019","6","0","1048","3","0"
"2019","6","0","2489","17","0"
"2019","6","0","2126","14","0"
"2019","6","1","2215","14","0"
"2019","6","0","2161","15","0"
"2019","6","1","2093","14","0"
"2019","6","0","3770","11","0"
"2019","6","1","3586","23","0"
"2019","6","0","2791","13","0"
"2019","6","1","2689","15","0"
"2019","6","0","4107","23","0"
"2019","6","1","4737","27","0"
"2019","6","0","1495","16","0"
"2019","6","1","1681","15","0"
"2019","6","0","5578","26","0"
"2019","6","1","6707","38","0"
"2019","6","0","5998","46","0"
"2019","6","0","2572","44","0"
"2019","6","1","4997","60","0"
"2019","6","0","393","2","0"
"2019","6","1","519","1","0"
"2019","6","0","1367","8","0"
"2019","6","0","760","1","0"
"2019","6","0","839","14","0"
"2019","6","0","843","10","0"
"2019","6","0","1381","10","0"
"2019","6","0","4327","34","0"
"2019","6","1","4211","31","0"
"2019","6","0","1671","4","0"
"2019","6","0","2552","10","0"
"2019","6","1","2397","10","0"
"2019","6","0","3513","27","0"
"2019","6","1","3387","25","0"
"2019","6","0","937","3","0"
"2019","6","1","925","6","0"
"2019","6","0","255","6","0"
"2019","6","1","371","9","0"
"2019","6","0","213","3","0"
"2019","6","1","228","5","0"
"2019","6","0","489","4","0"
"2019","6","1","551","6","0"
"2019","6","0","726","3","0"
"2019","6","1","692","4","0"
"2019","6","2","595","0","0"
"2019","6","0","313","0","0"
"2019","6","1","282","0","0"
"2019","6","2","812","19","0"
"2019","6","0","428","8","0"
"2019","6","1","384","11","0"
"2019","6","2","325","5","0"
"2019","6","2","183","2","0"
"2019","6","2","142","3","0"
"2019","6","2","1171","20","0"
"2019","6","0","568","12","0"
"2019","6","1","603","8","0"
"2019","6","0","238","10","0"
"2019","6","1","202","9","0"
"2019","6","0","325","6","0"
"2019","6","1","901","15","0"
"2019","6","0","323","11","0"
"2019","6","1","300","10","0"
"2019","6","0","3988","36","1"
"2019","6","1","3979","39","1"
"2019","6","0","634","7","0"
"2019","6","1","702","4","0"
"2019","6","0","1023","0","0"
"2019","6","1","915","0","0"
"2019","6","0","418","2","0"
"2019","6","1","361","3","0"
"2019","6","0","1829","5","0"
"2019","6","1","1745","0","0"
"2019","6","0","1005","10","0"
"2019","6","1","1020","0","0"
"2019","6","0","2497","30","0"
"2019","6","1","2654","23","0"
"2019","6","0","344","344","0"
"2019","6","1","336","336","0"
"2019","6","0","1307","1307","0"
"2019","6","1","1288","1288","0"
"2019","6","0","0","3624","0"
"2019","6","0","284","284","0"
"2019","6","1","257","257","0"
"2019","6","0","552","552","0"
"2019","6","1","533","533","0"
"2019","6","0","1567","1567","0"
"2019","6","1","1599","1599","0"
"2019","6","0","483","483","0"
"2019","6","1","0","484","0"
"2019","6","0","503","503","0"
"2019","6","1","512","512","0"
"2019","6","0","524","524","0"
"2019","6","1","503","503","0"
"2019","6","0","0","1015","0"
"2019","6","1","966","966","0"
"2019","6","0","201","3","0"
"2019","6","1","184","2","0"
"2019","6","0","1889","19","0"
"2019","6","1","1947","15","0"
"2019","6","0","3244","25","0"
"2019","6","1","3126","26","1"
"2019","6","0","1603","10","0"
"2019","6","1","1702","14","2"
"2019","6","0","863","6","0"
"2019","6","0","2369","11","0"
"2019","6","0","1755","7","0"
"2019","6","1","2006","9","0"
"2019","6","0","1494","18","0"
"2019","6","1","1870","22","0"
"2019","6","0","3564","8","0"
"2019","6","1","3965","27","0"
"2019","6","0","2202","22","0"
"2019","6","1","2608","24","0"
"2019","6","0","3930","44","0"
"2019","6","1","4106","39","0"
"2019","6","0","2175","21","0"
"2019","6","1","2273","21","0"
"2019","6","0","4484","48","0"
"2019","6","1","4506","39","0"
"2019","6","0","5630","59","0"
"2019","6","0","2677","37","0"
"2019","6","1","3350","40","0"
"2019","6","0","313","3","0"
"2019","6","1","282","4","0"
"2019","6","0","1006","8","0"
"2019","6","0","633","3","0"
"2019","6","0","716","14","0"
"2019","6","0","820","19","0"
"2019","6","0","1363","8","0"
"2019","6","0","4388","30","0"
"2019","6","1","4349","28","0"
"2019","6","0","1574","5","0"
"2019","6","0","2497","4","0"
"2019","6","1","2600","3","0"
"2019","6","0","3497","29","0"
"2019","6","1","3460","23","0"
"2019","6","0","796","5","0"
"2019","6","1","902","7","0"
"2019","6","0","320","5","0"
"2019","6","1","370","3","0"
"2019","6","0","208","2","0"
"2019","6","1","271","2","0"
"2019","6","0","443","6","0"
"2019","6","1","498","5","0"
"2019","6","0","702","3","0"
"2019","6","1","730","1","0"
"2019","6","2","555","0","0"
"2019","6","0","295","0","0"
"2019","6","1","260","0","0"
"2019","6","2","782","20","0"
"2019","6","0","407","12","0"
"2019","6","1","375","8","0"
"2019","6","2","319","9","0"
"2019","6","2","161","4","0"
"2019","6","2","158","5","0"
"2019","6","2","1207","14","0"
"2019","6","0","603","3","0"
"2019","6","1","604","11","0"
"2019","6","0","264","12","0"
"2019","6","1","239","12","0"
"2019","6","0","553","9","0"
"2019","6","1","498","8","0"
"2019","6","0","330","17","0"
"2019","6","1","324","18","0"
"2019","6","0","1170","21","1"
"2019","6","1","1084","16","0"
"2019","6","0","619","6","0"
"2019","6","1","601","5","0"
"2019","6","0","904","5","0"
"2019","6","1","920","3","0"
"2019","6","0","336","0","0"
"2019","6","1","371","0","0"
"2019","6","0","1817","1","0"
"2019","6","1","1593","5","0"
"2019","6","0","983","11","0"
"2019","6","1","892","0","0"
"2019","6","0","2678","30","0"
"2019","6","1","2529","26","0"
"2019","6","0","371","371","0"
"2019","6","1","363","363","0"
"2019","6","0","1236","1236","0"
"2019","6","1","1321","1321","0"
"2019","6","0","0","3999","0"
"2019","6","0","307","307","0"
"2019","6","1","301","301","0"
"2019","6","0","627","627","0"
"2019","6","1","495","495","0"
"2019","6","0","1591","1591","0"
"2019","6","1","1526","1526","0"
"2019","6","0","515","515","0"
"2019","6","1","0","513","0"
"2019","6","0","588","588","0"
"2019","6","1","498","498","0"
"2019","6","0","487","487","0"
"2019","6","1","504","504","0"
"2019","6","0","0","1040","0"
"2019","6","1","980","980","0"
"2019","6","0","199","5","0"
"2019","6","1","172","5","0"
"2019","6","0","2177","15","0"
"2019","6","1","2015","12","0"
"2019","6","0","3439","20","0"
"2019","6","1","2880","23","0"
"2019","6","0","1633","7","0"
"2019","6","1","1510","5","1"
"2019","6","0","902","5","0"
"2019","6","0","1952","17","0"
"2019","6","0","2273","13","0"
"2019","6","1","2242","11","0"
"2019","6","0","2075","25","0"
"2019","6","1","2111","22","0"
"2019","6","0","3820","12","0"
"2019","6","1","3842","26","0"
"2019","6","0","2660","26","0"
"2019","6","1","2778","20","0"
"2019","6","0","4316","34","0"
"2019","6","1","4246","35","0"
"2019","6","0","2695","25","0"
"2019","6","1","2629","25","0"
"2019","6","0","4113","38","0"
"2019","6","1","3860","36","0"
"2019","6","0","5764","57","0"
"2019","6","0","3074","45","0"
"2019","6","1","3529","42","0"
"2019","6","0","311","8","0"
"2019","6","1","276","7","0"
"2019","6","0","1019","7","0"
"2019","6","0","628","4","0"
"2019","6","0","735","20","0"
"2019","6","0","828","25","0"
"2019","6","0","1516","14","0"
"2019","6","0","4440","36","0"
"2019","6","1","4371","33","0"
"2019","6","0","1641","6","0"
"2019","6","0","2584","5","0"
"2019","6","1","2546","1","0"
"2019","6","0","3623","22","0"
"2019","6","1","3587","25","0"
"2019","6","0","863","4","0"
"2019","6","1","923","6","0"
"2019","6","0","424","4","0"
"2019","6","1","389","6","0"
"2019","6","0","304","3","0"
"2019","6","1","268","6","0"
"2019","6","0","475","9","0"
"2019","6","1","536","13","0"
"2019","6","0","721","3","0"
"2019","6","1","703","5","0"
"2019","6","2","589","0","0"
"2019","6","0","313","0","0"
"2019","6","1","276","0","0"
"2019","6","2","817","25","0"
"2019","6","0","412","9","0"
"2019","6","1","405","16","0"
"2019","6","2","330","13","0"
